datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,malaysia_IMP,malaysia_EXP,EDL_IMP,EDL_EXP,hongsa_IMP,cambodia_EXP,laos_IMP,laos_EXP,time,temp_c,humidity_pct,apparent_temp_c,hour,hour_sin,hour_cos,day_of_year,day_sin,day_cos,day_of_week,is_weekend,is_thai_holiday
01/01/2023 1:00,1934.4,1379.6,1201.4,1549.6,1555.3,3641.9,4868.3,4592.6,921.3,1560.2,30.2,,0.0,407.6,939.4,,,,2023-01-01 01:00:00,22.5,65,22.9,1,0.25881904510252074,0.9659258262890683,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 2:00,1933.8,1240.5,1091.6,1473.7,1528.5,3488.1,4885.4,4381.3,927.1,1418.3,29.7,,0.0,392.3,938.4,,,,2023-01-01 02:00:00,21.7,68,22.2,2,0.49999999999999994,0.8660254037844387,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 3:00,1904.7,1188.7,1286.3,1418.1,1522.9,3315.7,4783.4,4273.0,632.8,1351.8,29.7,,0.0,383.8,935.6,,,,2023-01-01 03:00:00,20.9,73,21.7,3,0.7071067811865475,0.7071067811865476,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 4:00,1881.4,1126.9,1307.4,1390.3,1206.5,3205.8,4850.5,4264.5,603.0,1329.9,29.7,,0.0,380.5,938.4,,,,2023-01-01 04:00:00,20.4,78,21.5,4,0.8660254037844386,0.5000000000000001,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 5:00,1891.1,1237.1,1355.4,1418.3,1291.1,3201.6,4854.1,4339.0,813.6,1438.0,29.7,,0.0,392.6,940.4,,,,2023-01-01 05:00:00,19.7,83,21.1,5,0.9659258262890683,0.25881904510252074,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 6:00,2319.8,1421.6,1362.0,1484.1,1441.8,3275.1,5012.9,4588.9,823.6,1689.3,29.7,,0.0,433.1,941.9,,,,2023-01-01 06:00:00,19.1,88,20.7,6,1.0,6.123233995736766e-17,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 7:00,1993.3,1396.9,1260.7,1393.4,1441.2,3252.3,5088.7,4281.3,822.0,1649.5,29.7,,0.0,490.2,938.8,,,,2023-01-01 07:00:00,18.5,89,20.1,7,0.9659258262890683,-0.25881904510252063,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 8:00,2018.0,1222.3,1000.4,1370.0,1180.1,3302.2,4903.1,3887.4,785.9,1462.4,29.7,,2.8,440.0,939.3,,,,2023-01-01 08:00:00,20.3,77,21.8,8,0.8660254037844387,-0.4999999999999998,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 9:00,2114.4,1199.9,960.1,1411.2,1187.8,3388.0,4973.8,3645.7,706.0,1354.7,30.1,,21.6,288.4,941.3,,,,2023-01-01 09:00:00,22.1,68,23.4,9,0.7071067811865476,-0.7071067811865475,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 10:00,2333.4,1218.2,1011.2,1457.6,1202.3,3536.3,4603.7,3320.9,602.3,1236.7,30.1,,19.0,207.2,942.2,,,,2023-01-01 10:00:00,23.6,63,25.1,10,0.49999999999999994,-0.8660254037844387,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 11:00,2366.0,1194.5,988.4,1477.7,1196.5,3545.5,4525.3,3110.3,442.7,1223.2,30.2,,19.4,185.0,941.3,,,,2023-01-01 11:00:00,25.1,58,27.5,11,0.258819045102521,-0.9659258262890682,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 12:00,2359.2,1149.8,921.9,1460.5,1191.6,3529.4,4587.7,3125.1,385.0,1188.1,30.2,,28.4,173.3,941.2,,,,2023-01-01 12:00:00,26.5,52,29.4,12,1.2246467991473532e-16,-1.0,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 13:00,2275.1,1149.3,962.4,1459.3,1189.2,3568.5,4598.0,3056.5,383.4,1190.7,30.1,,38.3,164.4,936.4,,,,2023-01-01 13:00:00,27.6,47,30.3,13,-0.2588190451025208,-0.9659258262890683,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 14:00,2397.4,1216.5,1040.2,1479.5,1228.4,3639.7,4720.9,3369.8,546.0,1258.3,29.4,,33.2,171.1,938.8,,,,2023-01-01 14:00:00,28.2,46,30.5,14,-0.4999999999999997,-0.8660254037844388,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 15:00,2332.1,1246.9,1011.8,1508.5,1556.0,3752.7,4780.3,3623.7,735.6,1354.1,29.8,,49.9,166.7,944.5,,,,2023-01-01 15:00:00,28.8,43,30.0,15,-0.7071067811865471,-0.7071067811865479,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 16:00,2526.0,1346.9,1040.0,1527.7,1645.4,3879.2,5053.7,4006.2,717.9,1541.3,29.8,,41.9,220.8,943.5,,,,2023-01-01 16:00:00,28.8,42,29.1,16,-0.8660254037844384,-0.5000000000000004,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 17:00,3099.0,1569.2,1152.1,1557.2,1305.0,4069.4,5546.2,4426.6,721.4,1771.0,29.5,,41.7,194.9,937.6,,,,2023-01-01 17:00:00,28.5,41,28.6,17,-0.9659258262890683,-0.25881904510252063,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 18:00,3013.1,1932.7,1273.5,1638.1,1508.2,4404.5,6318.6,4975.0,994.0,2402.8,29.9,,15.4,298.6,941.4,,,,2023-01-01 18:00:00,26.6,51,27.1,18,-1.0,-1.8369701987210297e-16,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 19:00,3037.2,2159.0,1640.0,2017.1,1296.7,4728.7,6800.5,5286.1,1431.6,2580.8,29.3,,28.7,320.8,941.0,,,,2023-01-01 19:00:00,24.9,56,25.2,19,-0.9659258262890684,0.2588190451025203,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 20:00,3011.5,2033.4,1594.4,1958.6,1298.5,4677.5,6749.4,5207.3,1623.9,2334.3,29.4,,39.6,263.0,940.7,,,,2023-01-01 20:00:00,24.7,53,24.1,20,-0.8660254037844386,0.5000000000000001,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 21:00,3060.5,1849.2,1445.6,1904.0,1301.6,4534.2,6439.3,4983.0,1103.8,2051.5,29.4,,58.5,234.4,941.5,,,,2023-01-01 21:00:00,23.9,56,23.7,21,-0.7071067811865477,0.7071067811865474,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 22:00,3054.7,1647.2,1397.6,1812.2,1206.8,4267.5,5635.5,4938.5,1025.7,1809.7,29.4,,37.1,211.1,943.6,,,,2023-01-01 22:00:00,23.1,60,23.3,22,-0.5000000000000004,0.8660254037844384,1,0.017201575418260506,0.9998520419557735,6,1,1
01/01/2023 23:00,2671.3,1442.0,1276.0,1708.1,1224.9,3998.2,5391.5,4603.8,982.5,1657.9,29.7,,12.0,347.2,943.0,,,,2023-01-01 23:00:00,22.4,64,22.9,23,-0.25881904510252157,0.9659258262890681,1,0.017201575418260506,0.9998520419557735,6,1,1
02/01/2023 0:00,2312.4,1271.0,1117.8,1584.1,1503.2,3736.9,4945.2,4424.2,993.1,1534.7,29.7,,15.7,305.1,941.0,,,,2023-01-02 00:00:00,21.8,67,22.5,0,0.0,1.0,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 1:00,2008.4,1170.0,1157.8,1498.8,1364.2,3517.3,4899.4,4263.2,975.9,1432.4,,28.8,15.2,306.3,938.8,,,,2023-01-02 01:00:00,21.4,69,22.2,1,0.25881904510252074,0.9659258262890683,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 2:00,1918.0,1126.2,1006.5,1434.5,1217.6,3369.1,4923.3,4121.6,1103.0,1361.0,,28.8,15.1,293.9,917.9,,,,2023-01-02 02:00:00,20.8,71,21.4,2,0.49999999999999994,0.8660254037844387,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 3:00,2042.0,1135.9,993.2,1387.1,1244.5,3241.1,4954.8,4058.4,647.0,1320.1,,28.8,16.1,285.9,931.3,,,,2023-01-02 03:00:00,20.2,72,20.5,3,0.7071067811865475,0.7071067811865476,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 4:00,2063.4,1152.9,998.5,1363.2,1249.0,3165.7,4790.2,4075.6,654.9,1298.8,,28.8,15.8,289.7,941.9,,,,2023-01-02 04:00:00,19.8,73,20.2,4,0.8660254037844386,0.5000000000000001,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 5:00,2002.7,1212.0,1003.6,1392.1,1319.8,3198.0,5124.6,4250.7,587.3,1389.9,,28.7,11.8,289.8,1049.7,,,,2023-01-02 05:00:00,19.6,74,20.1,5,0.9659258262890683,0.25881904510252074,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 6:00,2382.8,1446.6,1183.3,1474.2,1241.9,3329.7,5009.2,4317.9,863.4,1670.2,,28.7,2.3,330.3,1287.6,,,,2023-01-02 06:00:00,19.2,80,20.4,6,1.0,6.123233995736766e-17,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 7:00,2091.7,1483.7,1154.2,1424.7,1233.5,3376.6,5092.7,4358.9,1143.9,1795.6,,28.6,0.0,402.9,1484.9,,,,2023-01-02 07:00:00,19.2,82,20.5,7,0.9659258262890683,-0.25881904510252063,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 8:00,2005.4,1391.4,1107.9,1405.8,1240.1,3554.3,5013.2,4167.9,1071.8,1672.8,,28.6,0.0,400.8,1495.2,,,,2023-01-02 08:00:00,20.7,74,22.2,8,0.8660254037844387,-0.4999999999999998,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 9:00,2042.6,1258.2,1071.0,1477.1,1217.9,3768.3,5025.7,3949.0,976.6,1618.0,,28.2,0.0,299.5,1471.7,,,,2023-01-02 09:00:00,22.9,63,24.1,9,0.7071067811865476,-0.7071067811865475,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 10:00,2093.0,1149.9,912.1,1541.0,1329.9,3950.2,5154.4,3788.5,1008.8,1500.2,,28.2,0.9,242.8,1403.1,,,,2023-01-02 10:00:00,24.8,57,26.1,10,0.49999999999999994,-0.8660254037844387,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 11:00,2199.3,1166.6,921.9,1562.0,1252.9,3972.9,5103.1,3636.4,1041.7,1451.7,,28.3,0.0,287.3,1405.9,,,,2023-01-02 11:00:00,26.5,52,28.3,11,0.258819045102521,-0.9659258262890682,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 12:00,2207.4,1206.5,922.7,1545.7,1247.5,3931.2,5059.0,3376.7,751.3,1383.2,,28.3,5.9,247.0,1344.3,,,,2023-01-02 12:00:00,27.8,49,30.1,12,1.2246467991473532e-16,-1.0,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 13:00,2195.8,1200.0,914.0,1555.2,1246.6,3974.3,5047.0,3489.0,747.3,1386.9,,28.4,7.5,223.6,1404.8,,,,2023-01-02 13:00:00,28.8,46,30.7,13,-0.2588190451025208,-0.9659258262890683,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 14:00,2177.6,1260.6,965.8,1592.3,1235.6,4131.3,5095.9,3646.2,643.0,1423.6,,28.4,7.2,257.5,1508.0,,,,2023-01-02 14:00:00,29.4,45,30.6,14,-0.4999999999999997,-0.8660254037844388,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 15:00,2626.0,1382.4,935.9,1603.2,1241.1,4280.8,5002.5,3939.9,973.5,1537.9,,28.8,24.3,244.5,1508.3,,,,2023-01-02 15:00:00,29.5,44,29.9,15,-0.7071067811865471,-0.7071067811865479,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 16:00,2877.9,1430.8,971.8,1627.5,1238.2,4370.6,5311.1,4274.1,939.0,1701.3,,29.1,29.2,240.2,1507.1,,,,2023-01-02 16:00:00,29.3,45,29.7,16,-0.8660254037844384,-0.5000000000000004,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 17:00,2939.6,1698.3,1318.9,1651.5,1225.7,4493.1,5635.9,4584.0,1004.6,1938.8,,29.2,26.7,281.3,1504.8,,,,2023-01-02 17:00:00,28.6,47,29.2,17,-0.9659258262890683,-0.25881904510252063,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 18:00,2901.9,2025.2,1542.3,1775.3,1369.0,4869.6,6373.5,5077.8,1373.9,2576.9,,29.3,17.6,309.4,1506.7,,,,2023-01-02 18:00:00,27.3,54,28.6,18,-1.0,-1.8369701987210297e-16,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 19:00,2987.5,2241.0,1599.3,2118.1,1742.1,5220.6,6482.4,5555.2,1655.7,2665.1,,29.3,20.1,336.0,1510.5,,,,2023-01-02 19:00:00,25.9,62,27.7,19,-0.9659258262890684,0.2588190451025203,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 20:00,2900.8,2109.0,1531.5,2072.3,1609.1,5221.9,6458.0,5369.7,1687.9,2456.0,,28.9,29.8,248.8,1506.2,,,,2023-01-02 20:00:00,25.2,66,27.2,20,-0.8660254037844386,0.5000000000000001,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 21:00,2916.0,1908.3,1457.1,2008.9,1325.4,5119.5,6320.2,5270.0,1515.7,2123.1,,29.1,43.6,228.0,1507.3,,,,2023-01-02 21:00:00,24.5,69,26.3,21,-0.7071067811865477,0.7071067811865474,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 22:00,3027.0,1699.4,1348.1,1882.2,1250.7,4848.0,5542.2,5115.5,1457.9,1848.1,,29.0,31.8,253.6,1504.2,,,,2023-01-02 22:00:00,24.2,65,24.9,22,-0.5000000000000004,0.8660254037844384,2,0.03439806061360801,0.9994082116062598,0,0,1
02/01/2023 23:00,2985.9,1560.6,1289.1,1856.1,1245.5,4552.8,5202.7,5013.0,1408.8,1732.5,,28.9,9.6,376.2,1506.4,,,,2023-01-02 23:00:00,23.7,65,24.3,23,-0.25881904510252157,0.9659258262890681,2,0.03439806061360801,0.9994082116062598,0,0,1
03/01/2023 0:00,2438.9,1392.9,1082.6,1740.8,1248.3,4250.1,4932.2,4831.5,1450.2,1625.4,,28.9,13.5,363.2,1506.7,,,,2023-01-03 00:00:00,22.9,67,23.6,0,0.0,1.0,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 1:00,1811.3,1258.6,1202.1,1650.8,1251.4,4017.8,4996.5,4691.6,1222.6,1532.0,,28.8,13.7,354.6,1506.4,,,,2023-01-03 01:00:00,22.4,70,23.3,1,0.25881904510252074,0.9659258262890683,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 2:00,1790.2,1183.6,1140.9,1587.2,1261.7,3835.1,5127.2,4760.4,958.8,1490.4,,28.8,12.8,331.1,1509.4,,,,2023-01-03 02:00:00,21.9,72,23.0,2,0.49999999999999994,0.8660254037844387,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 3:00,1790.5,1156.0,973.4,1533.1,1312.0,3703.1,5163.9,4675.5,973.4,1420.5,,28.8,7.4,336.6,1516.5,,,,2023-01-03 03:00:00,21.5,74,22.7,3,0.7071067811865475,0.7071067811865476,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 4:00,1790.5,1169.5,939.4,1528.9,1423.8,3661.3,5117.9,4602.9,1023.0,1381.4,,28.8,8.3,334.2,1503.9,,,,2023-01-03 04:00:00,21.0,77,22.5,4,0.8660254037844386,0.5000000000000001,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 5:00,1936.4,1311.1,912.7,1574.1,1562.6,3767.9,5013.8,4678.3,1411.1,1509.9,,28.8,3.5,365.6,1511.6,,,,2023-01-03 05:00:00,20.9,78,22.6,5,0.9659258262890683,0.25881904510252074,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 6:00,2593.8,1630.8,1010.6,1713.1,1560.6,4196.2,5538.3,5117.1,1462.0,1869.2,,28.8,0.0,438.6,1511.0,,,,2023-01-03 06:00:00,20.5,82,22.5,6,1.0,6.123233995736766e-17,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 7:00,2846.0,1808.0,1120.1,1678.1,1560.6,4525.4,5943.9,5263.8,1412.6,2112.2,,28.7,0.0,547.4,1510.4,,,,2023-01-03 07:00:00,20.9,78,22.5,7,0.9659258262890683,-0.25881904510252063,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 8:00,2498.1,1606.8,1320.8,1616.0,1500.7,5120.0,6192.4,5313.9,1329.0,1831.4,,28.7,0.0,410.2,1512.3,,,,2023-01-03 08:00:00,22.8,70,24.7,8,0.8660254037844387,-0.4999999999999998,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 9:00,2652.7,1698.5,1584.5,1769.1,1823.9,5820.3,6245.5,5592.4,1344.1,1726.3,,28.3,0.0,380.1,1507.0,,,,2023-01-03 09:00:00,24.7,62,26.5,9,0.7071067811865476,-0.7071067811865475,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 10:00,2557.8,1703.9,1820.2,1871.6,1665.0,6077.8,6198.0,5444.8,1469.2,1603.7,,28.3,4.6,281.9,1508.3,,,,2023-01-03 10:00:00,26.2,57,28.3,10,0.49999999999999994,-0.8660254037844387,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 11:00,2572.9,1677.1,1711.5,1905.2,1559.1,6290.0,6342.0,5459.2,1473.5,1609.8,,28.2,2.2,236.5,1506.9,,,,2023-01-03 11:00:00,27.6,54,30.5,11,0.258819045102521,-0.9659258262890682,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 12:00,2526.0,1552.6,1818.0,1862.2,1545.1,6027.4,6210.0,5112.4,1407.8,1592.1,,28.8,4.5,283.0,866.6,,,,2023-01-03 12:00:00,28.8,51,32.2,12,1.2246467991473532e-16,-1.0,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 13:00,2543.1,1493.8,1832.2,1867.0,1625.7,6175.8,6678.2,5355.7,1128.4,1565.6,,28.4,5.9,274.6,992.9,,,,2023-01-03 13:00:00,30.2,47,33.1,13,-0.2588190451025208,-0.9659258262890683,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 14:00,2516.2,1662.7,1831.0,1964.5,1535.2,6582.0,6993.7,6016.5,1030.9,1797.1,,28.4,0.0,328.2,992.0,,,,2023-01-03 14:00:00,30.7,45,32.1,14,-0.4999999999999997,-0.8660254037844388,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 15:00,2499.9,1783.8,1799.7,1975.2,1529.3,6533.1,7648.3,6351.4,1011.9,1897.8,,29.1,16.7,313.3,993.1,,,,2023-01-03 15:00:00,30.4,45,31.4,15,-0.7071067811865471,-0.7071067811865479,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 16:00,2424.3,1772.0,1841.9,1957.0,1544.9,6445.7,8490.4,6538.1,1085.0,2026.6,,62.6,21.9,253.3,994.4,,,,2023-01-03 16:00:00,30.2,46,31.1,16,-0.8660254037844384,-0.5000000000000004,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 17:00,2221.5,1794.1,1693.3,1867.7,1540.1,6088.0,8482.0,6457.0,1157.8,2116.7,,29.1,27.0,187.1,991.8,,,,2023-01-03 17:00:00,30.1,46,31.5,17,-0.9659258262890683,-0.25881904510252063,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 18:00,2615.4,2153.4,1468.7,1931.7,1833.1,6134.9,9203.3,6757.4,1274.1,2697.3,,29.1,17.4,244.9,997.0,,,,2023-01-03 18:00:00,29.3,52,31.1,18,-1.0,-1.8369701987210297e-16,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 19:00,2700.0,2257.3,1429.6,2276.1,1840.9,6283.1,10162.4,7117.6,1356.0,2773.3,,29.4,22.6,227.9,991.9,,,,2023-01-03 19:00:00,27.1,55,27.8,19,-0.9659258262890684,0.2588190451025203,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 20:00,2687.1,2205.0,1753.8,2204.3,1844.6,6265.8,10271.2,6869.6,1342.7,2564.7,,29.4,28.0,159.8,995.5,,,,2023-01-03 20:00:00,26.9,55,27.4,20,-0.8660254037844386,0.5000000000000001,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 21:00,2738.1,1958.1,1367.9,2126.0,1836.1,6133.2,9920.8,6807.1,1325.4,2257.6,,29.2,26.0,179.2,992.5,,,,2023-01-03 21:00:00,26.6,56,27.3,21,-0.7071067811865477,0.7071067811865474,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 22:00,2706.5,1747.5,1656.8,2020.0,1519.2,5779.9,8826.3,6611.2,1344.1,1930.2,,29.1,33.4,180.7,992.0,,,,2023-01-03 22:00:00,26.2,57,26.7,22,-0.5000000000000004,0.8660254037844384,3,0.051584366869408364,0.9986686402879997,1,0,1
03/01/2023 23:00,2661.5,1635.6,1297.4,1977.7,1520.2,5491.0,8620.1,6540.0,1458.5,1783.4,,29.0,35.8,185.5,990.3,,,,2023-01-03 23:00:00,26.4,56,26.8,23,-0.25881904510252157,0.9659258262890681,3,0.051584366869408364,0.9986686402879997,1,0,1
04/01/2023 0:00,2347.3,1493.5,1804.0,1867.0,1519.5,5117.3,7556.0,6238.9,1430.6,1631.8,,29.0,25.1,159.5,993.9,,,,2023-01-04 00:00:00,25.3,59,26.1,0,0.0,1.0,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 1:00,1959.8,1339.3,1456.1,1760.5,1529.1,4843.8,7429.8,6139.2,1378.1,1579.3,,28.0,36.3,181.9,988.7,,,,2023-01-04 01:00:00,25.2,60,26.1,1,0.25881904510252074,0.9659258262890683,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 2:00,1795.1,1321.3,1188.5,1683.5,1529.5,4649.1,7437.3,6060.0,1443.6,1513.3,,28.0,32.9,152.7,989.8,,,,2023-01-04 02:00:00,25.2,59,26.0,2,0.49999999999999994,0.8660254037844387,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 3:00,1790.8,1310.9,1168.7,1651.0,1530.0,4501.2,7591.7,6015.1,1056.1,1479.4,,28.6,24.1,150.2,1155.7,,,,2023-01-04 03:00:00,24.9,60,25.5,3,0.7071067811865475,0.7071067811865476,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 4:00,1786.6,1322.8,1156.8,1630.2,1521.2,4430.9,7490.3,6110.8,1096.1,1521.6,,28.6,20.9,164.6,1373.6,,,,2023-01-04 04:00:00,24.5,61,25.1,4,0.8660254037844386,0.5000000000000001,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 5:00,1803.5,1468.2,1694.8,1675.1,1527.9,4511.0,7568.3,6277.1,875.6,1660.7,,28.5,17.2,164.1,1489.8,,,,2023-01-04 05:00:00,24.0,63,24.7,5,0.9659258262890683,0.25881904510252074,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 6:00,1819.3,1784.8,1577.4,1813.3,1531.8,4946.7,7958.5,6642.1,1369.7,2024.9,,28.5,26.2,169.4,1496.3,,,,2023-01-04 06:00:00,23.1,67,24.0,6,1.0,6.123233995736766e-17,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 7:00,1821.8,1842.2,1704.5,1787.0,1521.2,5300.8,7929.2,6779.5,1347.8,2179.8,,28.5,4.6,275.8,1492.9,,,,2023-01-04 07:00:00,24.1,66,25.6,7,0.9659258262890683,-0.25881904510252063,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 8:00,1850.6,1650.5,1238.8,1691.8,2037.7,5976.7,7914.5,6790.5,1295.4,1916.6,,28.5,5.2,254.5,1511.1,,,,2023-01-04 08:00:00,24.7,63,25.9,8,0.8660254037844387,-0.4999999999999998,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 9:00,2335.1,1635.4,1206.2,1852.7,2040.0,6762.2,8150.3,7034.5,1319.0,1801.4,,28.1,105.6,124.4,1516.4,,,,2023-01-04 09:00:00,26.0,58,27.5,9,0.7071067811865476,-0.7071067811865475,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 10:00,2605.5,1669.2,1225.3,1955.6,2065.3,6878.4,8052.7,6666.5,1470.0,1672.5,,28.5,114.6,120.6,1505.4,,,,2023-01-04 10:00:00,27.1,56,28.9,10,0.49999999999999994,-0.8660254037844387,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 11:00,2463.3,1491.8,1229.8,1985.3,2060.7,6902.4,8083.3,6478.0,1394.7,1645.7,,28.5,139.4,121.6,1504.3,,,,2023-01-04 11:00:00,28.5,52,30.9,11,0.258819045102521,-0.9659258262890682,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 12:00,2088.4,1370.0,1087.1,1915.6,2006.6,6549.5,8188.7,5780.5,1301.0,1586.1,,28.5,162.7,120.0,1462.4,,,,2023-01-04 12:00:00,29.6,49,32.9,12,1.2246467991473532e-16,-1.0,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 13:00,2260.2,1523.6,1593.1,1914.9,1693.8,6773.5,8199.1,6056.0,1252.2,1604.4,,28.5,163.0,93.9,1508.3,,,,2023-01-04 13:00:00,30.5,47,33.9,13,-0.2588190451025208,-0.9659258262890683,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 14:00,2849.4,1690.1,1203.2,2000.3,1850.5,7340.0,9506.1,6807.2,1254.8,1783.3,,28.6,104.2,110.5,1506.4,,,,2023-01-04 14:00:00,31.2,45,34.1,14,-0.4999999999999997,-0.8660254037844388,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 15:00,2875.4,1664.0,1320.8,1999.8,1848.8,7434.2,9640.5,7108.5,1211.5,1915.6,,28.6,94.7,108.1,1508.8,,,,2023-01-04 15:00:00,31.8,43,33.3,15,-0.7071067811865471,-0.7071067811865479,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 16:00,3332.3,2128.7,1580.9,1984.1,1995.5,7461.9,9629.6,7434.7,1193.0,2094.9,,28.9,66.9,107.2,1506.5,,,,2023-01-04 16:00:00,31.8,41,32.4,16,-0.8660254037844384,-0.5000000000000004,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 17:00,2798.3,1850.3,1525.8,1914.1,1940.2,6967.9,9376.6,7212.9,1185.6,2222.9,,29.1,42.8,102.0,1502.6,,,,2023-01-04 17:00:00,31.2,41,31.2,17,-0.9659258262890683,-0.25881904510252063,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 18:00,2956.9,2209.4,1650.8,2039.6,2039.5,6868.9,10012.4,7680.1,1165.7,2811.6,,29.2,20.1,172.9,1502.5,,,,2023-01-04 18:00:00,29.5,47,29.5,18,-1.0,-1.8369701987210297e-16,4,0.06875540848113941,0.9976335468520451,2,0,0
04/01/2023 19:00,2986.8,2477.2,1674.4,2255.7,2277.9,7067.3,10243.9,8050.3,1492.9,2945.9,,29.2,23.4,223.2,1501.3,,,,2023-01-04 19:00:00,27.9,56,30.1,19,-0.9659258262890684,0.2588190451025203,4,0.06875540848113941,0.9976335468520451,2,0,0
